,HARPNUM,file_name,label
16039,4288,hmi.sharp_cea_720s.4288.20140701_210000_TAI,1
20861,5956,hmi.sharp_cea_720s.5956.20150917_190000_TAI,1
551,107,hmi.sharp_cea_720s.107.20100731_080000_TAI,0
29722,8561,hmi.sharp_cea_720s.8561.20220910_080000_TAI,0
19515,5739,hmi.sharp_cea_720s.5739.20150711_050000_TAI,1
23679,6898,hmi.sharp_cea_720s.6898.20161228_000000_TAI,0
1185,245,hmi.sharp_cea_720s.245.20101110_150000_TAI,0
8065,1295,hmi.sharp_cea_720s.1295.20120110_080000_TAI,0
11661,2735,hmi.sharp_cea_720s.2735.20130516_070000_TAI,1
25267,7122,hmi.sharp_cea_720s.7122.20170904_030000_TAI,0
21477,6015,hmi.sharp_cea_720s.6015.20151016_170000_TAI,1
24164,6975,hmi.sharp_cea_720s.6975.20170328_090000_TAI,1
16162,4321,hmi.sharp_cea_720s.4321.20140706_090000_TAI,1
20732,5940,hmi.sharp_cea_720s.5940.20150908_000000_TAI,0
27210,7484,hmi.sharp_cea_720s.7484.20201130_220000_TAI,1
1213,256,hmi.sharp_cea_720s.256.20101122_080000_TAI,0
28308,7612,hmi.sharp_cea_720s.7612.20210609_050000_TAI,0
17871,4711,hmi.sharp_cea_720s.4711.20141024_020000_TAI,0
17254,4609,hmi.sharp_cea_720s.4609.20140928_080000_TAI,0
3956,686,hmi.sharp_cea_720s.686.20110628_030000_TAI,0
2393,401,hmi.sharp_cea_720s.401.20110308_190000_TAI,1
21134,5983,hmi.sharp_cea_720s.5983.20150925_040000_TAI,1
20512,5890,hmi.sharp_cea_720s.5890.20150826_000000_TAI,0
24888,7096,hmi.sharp_cea_720s.7096.20170726_150000_TAI,0
898,200,hmi.sharp_cea_720s.200.20101001_000000_TAI,0
18758,5644,hmi.sharp_cea_720s.5644.20150608_080000_TAI,0
22139,6144,hmi.sharp_cea_720s.6144.20151126_220000_TAI,0
24917,7103,hmi.sharp_cea_720s.7103.20170809_080000_TAI,0
3955,685,hmi.sharp_cea_720s.685.20110708_000000_TAI,0
5402,833,hmi.sharp_cea_720s.833.20110907_140000_TAI,1
11858,2748,hmi.sharp_cea_720s.2748.20130517_150000_TAI,1
12025,2754,hmi.sharp_cea_720s.2754.20130518_010000_TAI,1
22695,6206,hmi.sharp_cea_720s.6206.20151226_140000_TAI,1
21927,6075,hmi.sharp_cea_720s.6075.20151113_080000_TAI,0
10297,2597,hmi.sharp_cea_720s.2597.20130404_060000_TAI,1
18830,5653,hmi.sharp_cea_720s.5653.20150611_080000_TAI,0
13092,2955,hmi.sharp_cea_720s.2955.20130711_060000_TAI,0
3836,674,hmi.sharp_cea_720s.674.20110626_080000_TAI,0
20082,5848,hmi.sharp_cea_720s.5848.20150808_030000_TAI,1
15869,4248,hmi.sharp_cea_720s.4248.20140614_000000_TAI,0
7788,1249,hmi.sharp_cea_720s.1249.20120104_100000_TAI,1
11777,2739,hmi.sharp_cea_720s.2739.20130521_030000_TAI,1
3737,662,hmi.sharp_cea_720s.662.20110614_080000_TAI,0
23984,6957,hmi.sharp_cea_720s.6957.20170228_000000_TAI,0
26920,7450,hmi.sharp_cea_720s.7450.20200925_070000_TAI,1
14402,3177,hmi.sharp_cea_720s.3177.20130912_000000_TAI,0
20238,5876,hmi.sharp_cea_720s.5876.20150814_050000_TAI,0
16438,4374,hmi.sharp_cea_720s.4374.20140717_170000_TAI,0
7573,1209,hmi.sharp_cea_720s.1209.20111222_080000_TAI,0
11851,2748,hmi.sharp_cea_720s.2748.20130517_080000_TAI,1
19418,5718,hmi.sharp_cea_720s.5718.20150705_080000_TAI,0
11655,2735,hmi.sharp_cea_720s.2735.20130516_010000_TAI,1
13070,2954,hmi.sharp_cea_720s.2954.20130714_130000_TAI,1
11624,2735,hmi.sharp_cea_720s.2735.20130511_150000_TAI,1
7702,1237,hmi.sharp_cea_720s.1237.20111228_160000_TAI,1
641,135,hmi.sharp_cea_720s.135.20100818_080000_TAI,0
5510,847,hmi.sharp_cea_720s.847.20110908_200000_TAI,0
7582,1210,hmi.sharp_cea_720s.1210.20111219_080000_TAI,0
24843,7081,hmi.sharp_cea_720s.7081.20170715_080000_TAI,0
17310,4610,hmi.sharp_cea_720s.4610.20141004_020000_TAI,1
961,211,hmi.sharp_cea_720s.211.20101017_100000_TAI,1
5092,797,hmi.sharp_cea_720s.797.20110816_080000_TAI,0
12332,2832,hmi.sharp_cea_720s.2832.20130609_080000_TAI,0
29229,8528,hmi.sharp_cea_720s.8528.20220826_030000_TAI,1
9721,2501,hmi.sharp_cea_720s.2501.20130303_010000_TAI,0
22388,6172,hmi.sharp_cea_720s.6172.20151218_140000_TAI,1
23507,6870,hmi.sharp_cea_720s.6870.20161129_190000_TAI,1
10834,2655,hmi.sharp_cea_720s.2655.20130412_080000_TAI,0
3391,595,hmi.sharp_cea_720s.595.20110514_080000_TAI,0
23479,6868,hmi.sharp_cea_720s.6868.20161205_090000_TAI,0
15581,4205,hmi.sharp_cea_720s.4205.20140610_090000_TAI,1
25499,7166,hmi.sharp_cea_720s.7166.20171025_150000_TAI,0
11813,2748,hmi.sharp_cea_720s.2748.20130515_170000_TAI,1
27704,7558,hmi.sharp_cea_720s.7558.20210319_080000_TAI,0
5475,840,hmi.sharp_cea_720s.840.20110905_080000_TAI,0
13250,2997,hmi.sharp_cea_720s.2997.20130722_150000_TAI,0
15942,4269,hmi.sharp_cea_720s.4269.20140626_000000_TAI,0
873,190,hmi.sharp_cea_720s.190.20100929_000000_TAI,0
1743,364,hmi.sharp_cea_720s.364.20110213_080000_TAI,0
9770,2519,hmi.sharp_cea_720s.2519.20130304_100000_TAI,1
14220,3140,hmi.sharp_cea_720s.3140.20130902_160000_TAI,0
20669,5921,hmi.sharp_cea_720s.5921.20150829_000000_TAI,0
5076,793,hmi.sharp_cea_720s.793.20110815_000000_TAI,0
28491,7635,hmi.sharp_cea_720s.7635.20210628_160000_TAI,0
23334,6829,hmi.sharp_cea_720s.6829.20161110_000000_TAI,0
27782,7570,hmi.sharp_cea_720s.7570.20210419_130000_TAI,1
18730,5637,hmi.sharp_cea_720s.5637.20150610_160000_TAI,1
6434,977,hmi.sharp_cea_720s.977.20111019_020000_TAI,0
23322,6828,hmi.sharp_cea_720s.6828.20161031_220000_TAI,0
3339,587,hmi.sharp_cea_720s.587.20110511_080000_TAI,0
22814,6215,hmi.sharp_cea_720s.6215.20151231_020000_TAI,0
10150,2560,hmi.sharp_cea_720s.2560.20130313_140000_TAI,1
22142,6147,hmi.sharp_cea_720s.6147.20151128_160000_TAI,0
8478,1366,hmi.sharp_cea_720s.1366.20120202_080000_TAI,0
12794,2912,hmi.sharp_cea_720s.2912.20130629_040000_TAI,1
3843,676,hmi.sharp_cea_720s.676.20110619_080000_TAI,0
23294,6822,hmi.sharp_cea_720s.6822.20161027_060000_TAI,0
5485,842,hmi.sharp_cea_720s.842.20110909_080000_TAI,0
1590,327,hmi.sharp_cea_720s.327.20110103_160000_TAI,1
26208,7312,hmi.sharp_cea_720s.7312.20181022_000000_TAI,0
26690,7401,hmi.sharp_cea_720s.7401.20200107_080000_TAI,0
28145,7590,hmi.sharp_cea_720s.7590.20210527_150000_TAI,1
8076,1300,hmi.sharp_cea_720s.1300.20120109_020000_TAI,1
2565,407,hmi.sharp_cea_720s.407.20110311_210000_TAI,1
29703,8558,hmi.sharp_cea_720s.8558.20220909_080000_TAI,0
24181,6975,hmi.sharp_cea_720s.6975.20170331_070000_TAI,1
9301,1470,hmi.sharp_cea_720s.1470.20120315_170000_TAI,0
11857,2748,hmi.sharp_cea_720s.2748.20130517_140000_TAI,1
3429,605,hmi.sharp_cea_720s.605.20110521_080000_TAI,0
26773,7419,hmi.sharp_cea_720s.7419.20200603_150000_TAI,0
71,24,hmi.sharp_cea_720s.24.20100524_080000_TAI,0
13213,2982,hmi.sharp_cea_720s.2982.20130717_200000_TAI,0
9913,2541,hmi.sharp_cea_720s.2541.20130313_150000_TAI,1
1150,228,hmi.sharp_cea_720s.228.20101019_050000_TAI,0
18245,5543,hmi.sharp_cea_720s.5543.20150515_080000_TAI,0
11561,2721,hmi.sharp_cea_720s.2721.20130503_170000_TAI,0
16024,4288,hmi.sharp_cea_720s.4288.20140630_000000_TAI,1
11876,2748,hmi.sharp_cea_720s.2748.20130518_090000_TAI,1
10827,2651,hmi.sharp_cea_720s.2651.20130418_010000_TAI,0
8355,1338,hmi.sharp_cea_720s.1338.20120131_120000_TAI,1
17397,4623,hmi.sharp_cea_720s.4623.20141002_210000_TAI,1
17748,4698,hmi.sharp_cea_720s.4698.20141023_230000_TAI,1
17345,4613,hmi.sharp_cea_720s.4613.20140927_080000_TAI,0
1385,297,hmi.sharp_cea_720s.297.20101214_120000_TAI,1
26798,7422,hmi.sharp_cea_720s.7422.20200614_070000_TAI,0
24314,6980,hmi.sharp_cea_720s.6980.20170403_070000_TAI,0
12009,2754,hmi.sharp_cea_720s.2754.20130517_090000_TAI,1
12125,2788,hmi.sharp_cea_720s.2788.20130527_080000_TAI,0
14737,4068,hmi.sharp_cea_720s.4068.20140425_180000_TAI,0
4455,750,hmi.sharp_cea_720s.750.20110729_070000_TAI,1
3195,545,hmi.sharp_cea_720s.545.20110430_080000_TAI,0
21187,5983,hmi.sharp_cea_720s.5983.20150927_090000_TAI,1
16075,4294,hmi.sharp_cea_720s.4294.20140701_070000_TAI,0
17909,5509,hmi.sharp_cea_720s.5509.20150424_210000_TAI,0
20530,5894,hmi.sharp_cea_720s.5894.20150826_000000_TAI,0
3070,509,hmi.sharp_cea_720s.509.20110415_150000_TAI,0
19339,5692,hmi.sharp_cea_720s.5692.20150626_020000_TAI,1
20171,5856,hmi.sharp_cea_720s.5856.20150811_080000_TAI,0
3483,616,hmi.sharp_cea_720s.616.20110525_010000_TAI,0
80,25,hmi.sharp_cea_720s.25.20100525_000000_TAI,0
5630,869,hmi.sharp_cea_720s.869.20110913_190000_TAI,1
5655,869,hmi.sharp_cea_720s.869.20110914_220000_TAI,1
4977,766,hmi.sharp_cea_720s.766.20110814_010000_TAI,0
24093,6972,hmi.sharp_cea_720s.6972.20170331_000000_TAI,0
19299,5692,hmi.sharp_cea_720s.5692.20150624_090000_TAI,1
10299,2597,hmi.sharp_cea_720s.2597.20130404_080000_TAI,1
27644,7551,hmi.sharp_cea_720s.7551.20210228_170000_TAI,0
1652,344,hmi.sharp_cea_720s.344.20110114_080000_TAI,0
16215,4321,hmi.sharp_cea_720s.4321.20140710_030000_TAI,1
20017,5848,hmi.sharp_cea_720s.5848.20150805_090000_TAI,1
12338,2832,hmi.sharp_cea_720s.2832.20130615_090000_TAI,0
26013,7275,hmi.sharp_cea_720s.7275.20180620_030000_TAI,1
17550,4662,hmi.sharp_cea_720s.4662.20141008_000000_TAI,0
2729,423,hmi.sharp_cea_720s.423.20110313_160000_TAI,0
1000,211,hmi.sharp_cea_720s.211.20101019_010000_TAI,1
2052,392,hmi.sharp_cea_720s.392.20110305_110000_TAI,1
21126,5983,hmi.sharp_cea_720s.5983.20150924_200000_TAI,1
9627,1548,hmi.sharp_cea_720s.1548.20120414_170000_TAI,0
1975,380,hmi.sharp_cea_720s.380.20110220_080000_TAI,0
26493,7351,hmi.sharp_cea_720s.7351.20190323_080000_TAI,0
28313,7612,hmi.sharp_cea_720s.7612.20210614_080000_TAI,0
26446,7350,hmi.sharp_cea_720s.7350.20190321_040000_TAI,1
16053,4288,hmi.sharp_cea_720s.4288.20140702_120000_TAI,1
5495,843,hmi.sharp_cea_720s.843.20110910_080000_TAI,0
430,92,hmi.sharp_cea_720s.92.20100726_010000_TAI,0
17379,4619,hmi.sharp_cea_720s.4619.20141002_080000_TAI,0
2378,401,hmi.sharp_cea_720s.401.20110308_040000_TAI,1
19366,5702,hmi.sharp_cea_720s.5702.20150621_010000_TAI,0
28457,7633,hmi.sharp_cea_720s.7633.20210704_110000_TAI,1
15392,4164,hmi.sharp_cea_720s.4164.20140525_080000_TAI,0
15646,4222,hmi.sharp_cea_720s.4222.20140608_080000_TAI,0
9966,2543,hmi.sharp_cea_720s.2543.20130316_180000_TAI,1
5999,902,hmi.sharp_cea_720s.902.20110929_130000_TAI,1
8736,1405,hmi.sharp_cea_720s.1405.20120221_110000_TAI,1
14103,3129,hmi.sharp_cea_720s.3129.20130829_070000_TAI,1
22110,6129,hmi.sharp_cea_720s.6129.20151122_090000_TAI,0
16218,4321,hmi.sharp_cea_720s.4321.20140710_060000_TAI,1
20536,5894,hmi.sharp_cea_720s.5894.20150901_010000_TAI,0
17206,4591,hmi.sharp_cea_720s.4591.20140926_080000_TAI,0
20266,5880,hmi.sharp_cea_720s.5880.20150813_210000_TAI,1
29235,8528,hmi.sharp_cea_720s.8528.20220826_090000_TAI,1
16848,4494,hmi.sharp_cea_720s.4494.20140831_000000_TAI,0
15124,4117,hmi.sharp_cea_720s.4117.20140508_150000_TAI,0
5753,892,hmi.sharp_cea_720s.892.20110924_150000_TAI,1
23760,6920,hmi.sharp_cea_720s.6920.20170120_170000_TAI,1
6935,1092,hmi.sharp_cea_720s.1092.20111119_090000_TAI,1
25435,7148,hmi.sharp_cea_720s.7148.20170930_080000_TAI,0
14715,4065,hmi.sharp_cea_720s.4065.20140429_080000_TAI,0
22635,6206,hmi.sharp_cea_720s.6206.20151224_000000_TAI,1
20256,5880,hmi.sharp_cea_720s.5880.20150813_110000_TAI,1
11906,2748,hmi.sharp_cea_720s.2748.20130519_190000_TAI,1
4570,750,hmi.sharp_cea_720s.750.20110803_020000_TAI,1
16269,4321,hmi.sharp_cea_720s.4321.20140712_130000_TAI,1
2651,407,hmi.sharp_cea_720s.407.20110315_150000_TAI,1
17920,5511,hmi.sharp_cea_720s.5511.20150425_220000_TAI,0
26706,7405,hmi.sharp_cea_720s.7405.20200126_080000_TAI,0
13466,3041,hmi.sharp_cea_720s.3041.20130807_080000_TAI,0
15218,4133,hmi.sharp_cea_720s.4133.20140513_180000_TAI,1
9901,2541,hmi.sharp_cea_720s.2541.20130309_000000_TAI,0
25123,7115,hmi.sharp_cea_720s.7115.20170903_040000_TAI,1
17224,4600,hmi.sharp_cea_720s.4600.20140922_220000_TAI,0
16172,4321,hmi.sharp_cea_720s.4321.20140706_190000_TAI,1
17106,4556,hmi.sharp_cea_720s.4556.20140924_000000_TAI,0
7729,1237,hmi.sharp_cea_720s.1237.20111231_130000_TAI,1
6979,1092,hmi.sharp_cea_720s.1092.20111121_050000_TAI,1
26038,7275,hmi.sharp_cea_720s.7275.20180624_080000_TAI,0
20204,5865,hmi.sharp_cea_720s.5865.20150814_080000_TAI,0
14286,3151,hmi.sharp_cea_720s.3151.20130905_000000_TAI,0
5575,853,hmi.sharp_cea_720s.853.20110913_160000_TAI,0
20913,5956,hmi.sharp_cea_720s.5956.20150920_030000_TAI,1
28088,7590,hmi.sharp_cea_720s.7590.20210523_040000_TAI,1
28390,7633,hmi.sharp_cea_720s.7633.20210627_230000_TAI,1
28180,7595,hmi.sharp_cea_720s.7595.20210520_170000_TAI,0
716,156,hmi.sharp_cea_720s.156.20100906_000000_TAI,1
11210,2691,hmi.sharp_cea_720s.2691.20130430_120000_TAI,1
15772,4231,hmi.sharp_cea_720s.4231.20140615_120000_TAI,1
4038,695,hmi.sharp_cea_720s.695.20110712_010000_TAI,1
260,58,hmi.sharp_cea_720s.58.20100618_080000_TAI,0
8003,1275,hmi.sharp_cea_720s.1275.20120109_100000_TAI,1
22597,6205,hmi.sharp_cea_720s.6205.20151227_110000_TAI,1
26057,7277,hmi.sharp_cea_720s.7277.20180626_080000_TAI,0
30157,8623,hmi.sharp_cea_720s.8623.20220922_080000_TAI,1
1389,297,hmi.sharp_cea_720s.297.20101214_160000_TAI,1
45,14,hmi.sharp_cea_720s.14.20100506_000000_TAI,0
19852,5808,hmi.sharp_cea_720s.5808.20150726_010000_TAI,1
26854,7436,hmi.sharp_cea_720s.7436.20200807_200000_TAI,1
1101,226,hmi.sharp_cea_720s.226.20101025_060000_TAI,1
16579,4399,hmi.sharp_cea_720s.4399.20140728_080000_TAI,0
22275,6170,hmi.sharp_cea_720s.6170.20151209_150000_TAI,0
17303,4610,hmi.sharp_cea_720s.4610.20141003_190000_TAI,1
8557,1385,hmi.sharp_cea_720s.1385.20120213_000000_TAI,0
18750,5638,hmi.sharp_cea_720s.5638.20150601_080000_TAI,0
3718,661,hmi.sharp_cea_720s.661.20110617_190000_TAI,1
7224,1120,hmi.sharp_cea_720s.1120.20111205_000000_TAI,1
28170,7591,hmi.sharp_cea_720s.7591.20210518_050000_TAI,0
12266,2821,hmi.sharp_cea_720s.2821.20130607_080000_TAI,0
25193,7115,hmi.sharp_cea_720s.7115.20170906_100000_TAI,1
18971,5673,hmi.sharp_cea_720s.5673.20150617_040000_TAI,1
5936,893,hmi.sharp_cea_720s.893.20110930_110000_TAI,0
12053,2754,hmi.sharp_cea_720s.2754.20130519_060000_TAI,1
17747,4698,hmi.sharp_cea_720s.4698.20141023_220000_TAI,1
27846,7570,hmi.sharp_cea_720s.7570.20210424_010000_TAI,0
2518,405,hmi.sharp_cea_720s.405.20110303_170000_TAI,0
15240,4133,hmi.sharp_cea_720s.4133.20140514_160000_TAI,1
6729,1075,hmi.sharp_cea_720s.1075.20111114_050000_TAI,1
26035,7275,hmi.sharp_cea_720s.7275.20180621_020000_TAI,0
26066,7282,hmi.sharp_cea_720s.7282.20180628_230000_TAI,0
15874,4252,hmi.sharp_cea_720s.4252.20140619_150000_TAI,0
28061,7590,hmi.sharp_cea_720s.7590.20210522_010000_TAI,1
24358,6983,hmi.sharp_cea_720s.6983.20170413_080000_TAI,0
14953,4088,hmi.sharp_cea_720s.4088.20140502_090000_TAI,1
8662,1405,hmi.sharp_cea_720s.1405.20120218_090000_TAI,1
24777,7075,hmi.sharp_cea_720s.7075.20170713_220000_TAI,1
27305,7493,hmi.sharp_cea_720s.7493.20201204_200000_TAI,1
26589,7369,hmi.sharp_cea_720s.7369.20190606_080000_TAI,0
13903,3103,hmi.sharp_cea_720s.3103.20130820_230000_TAI,1
9694,1569,hmi.sharp_cea_720s.1569.20120415_160000_TAI,0
7399,1168,hmi.sharp_cea_720s.1168.20111212_010000_TAI,1
25352,7131,hmi.sharp_cea_720s.7131.20170912_110000_TAI,1
12813,2914,hmi.sharp_cea_720s.2914.20130628_170000_TAI,0
2225,393,hmi.sharp_cea_720s.393.20110306_170000_TAI,1
17915,5510,hmi.sharp_cea_720s.5510.20150428_080000_TAI,0
23332,6829,hmi.sharp_cea_720s.6829.20161108_080000_TAI,0
18471,5586,hmi.sharp_cea_720s.5586.20150519_050000_TAI,1
20550,5908,hmi.sharp_cea_720s.5908.20150825_160000_TAI,0
480,92,hmi.sharp_cea_720s.92.20100728_210000_TAI,0
14598,4042,hmi.sharp_cea_720s.4042.20140425_200000_TAI,1
6775,1080,hmi.sharp_cea_720s.1080.20111115_160000_TAI,0
9666,1557,hmi.sharp_cea_720s.1557.20120420_080000_TAI,0
22021,6104,hmi.sharp_cea_720s.6104.20151115_080000_TAI,0
2365,401,hmi.sharp_cea_720s.401.20110307_060000_TAI,1
15941,4269,hmi.sharp_cea_720s.4269.20140625_150000_TAI,0
20498,5885,hmi.sharp_cea_720s.5885.20150827_150000_TAI,1
12116,2779,hmi.sharp_cea_720s.2779.20130605_010000_TAI,0
25679,7221,hmi.sharp_cea_720s.7221.20171230_210000_TAI,0
22312,6172,hmi.sharp_cea_720s.6172.20151212_090000_TAI,1
12849,2922,hmi.sharp_cea_720s.2922.20130705_180000_TAI,1
37,12,hmi.sharp_cea_720s.12.20100507_080000_TAI,0
19666,5752,hmi.sharp_cea_720s.5752.20150705_020000_TAI,0
10986,2670,hmi.sharp_cea_720s.2670.20130420_010000_TAI,0
24224,6975,hmi.sharp_cea_720s.6975.20170402_020000_TAI,1
7917,1271,hmi.sharp_cea_720s.1271.20120106_150000_TAI,1
5371,833,hmi.sharp_cea_720s.833.20110906_070000_TAI,1
20102,5848,hmi.sharp_cea_720s.5848.20150808_230000_TAI,1
6024,902,hmi.sharp_cea_720s.902.20110930_160000_TAI,1
821,187,hmi.sharp_cea_720s.187.20100930_000000_TAI,0
635,131,hmi.sharp_cea_720s.131.20100816_080000_TAI,0
29846,8589,hmi.sharp_cea_720s.8589.20220915_100000_TAI,1
16582,4399,hmi.sharp_cea_720s.4399.20140731_160000_TAI,0
16719,4443,hmi.sharp_cea_720s.4443.20140809_080000_TAI,0
22574,6205,hmi.sharp_cea_720s.6205.20151225_040000_TAI,1
2958,465,hmi.sharp_cea_720s.465.20110404_060000_TAI,0
16414,4365,hmi.sharp_cea_720s.4365.20140718_050000_TAI,0
20259,5880,hmi.sharp_cea_720s.5880.20150813_140000_TAI,1
15883,4254,hmi.sharp_cea_720s.4254.20140616_000000_TAI,0
22000,6099,hmi.sharp_cea_720s.6099.20151116_080000_TAI,0
17179,4578,hmi.sharp_cea_720s.4578.20140925_160000_TAI,0
11049,2673,hmi.sharp_cea_720s.2673.20130421_080000_TAI,1
25118,7115,hmi.sharp_cea_720s.7115.20170902_230000_TAI,1
28490,7635,hmi.sharp_cea_720s.7635.20210627_080000_TAI,0
11531,2718,hmi.sharp_cea_720s.2718.20130505_060000_TAI,1
8847,1422,hmi.sharp_cea_720s.1422.20120301_060000_TAI,1
24087,6972,hmi.sharp_cea_720s.6972.20170327_220000_TAI,1
16415,4367,hmi.sharp_cea_720s.4367.20140714_220000_TAI,0
23967,6952,hmi.sharp_cea_720s.6952.20170226_000000_TAI,0
10975,2663,hmi.sharp_cea_720s.2663.20130421_210000_TAI,0
25141,7115,hmi.sharp_cea_720s.7115.20170904_000000_TAI,1
29281,8536,hmi.sharp_cea_720s.8536.20220820_000000_TAI,0
13033,2952,hmi.sharp_cea_720s.2952.20130716_070000_TAI,1
25493,7165,hmi.sharp_cea_720s.7165.20171022_050000_TAI,0
15943,4269,hmi.sharp_cea_720s.4269.20140627_050000_TAI,0
15604,4205,hmi.sharp_cea_720s.4205.20140612_150000_TAI,1
3207,554,hmi.sharp_cea_720s.554.20110428_000000_TAI,0
10498,2635,hmi.sharp_cea_720s.2635.20130407_070000_TAI,0
9394,1484,hmi.sharp_cea_720s.1484.20120322_040000_TAI,1
15681,4229,hmi.sharp_cea_720s.4229.20140614_080000_TAI,0
25610,7195,hmi.sharp_cea_720s.7195.20171122_170000_TAI,0
10599,2635,hmi.sharp_cea_720s.2635.20130416_020000_TAI,1
24223,6975,hmi.sharp_cea_720s.6975.20170402_010000_TAI,1
3395,597,hmi.sharp_cea_720s.597.20110512_080000_TAI,0
17316,4610,hmi.sharp_cea_720s.4610.20141004_170000_TAI,1
4913,764,hmi.sharp_cea_720s.764.20110805_190000_TAI,1
14607,4043,hmi.sharp_cea_720s.4043.20140419_030000_TAI,0
2071,393,hmi.sharp_cea_720s.393.20110228_000000_TAI,1
23782,6920,hmi.sharp_cea_720s.6920.20170122_080000_TAI,0
16733,4447,hmi.sharp_cea_720s.4447.20140817_080000_TAI,0
5911,892,hmi.sharp_cea_720s.892.20111002_080000_TAI,1
17773,4698,hmi.sharp_cea_720s.4698.20141025_040000_TAI,1
28596,7653,hmi.sharp_cea_720s.7653.20210705_080000_TAI,0
18162,5537,hmi.sharp_cea_720s.5537.20150504_140000_TAI,1
19061,5675,hmi.sharp_cea_720s.5675.20150614_100000_TAI,1
17517,4655,hmi.sharp_cea_720s.4655.20141012_080000_TAI,0
18872,5658,hmi.sharp_cea_720s.5658.20150608_210000_TAI,1
11844,2748,hmi.sharp_cea_720s.2748.20130517_010000_TAI,1
29635,8552,hmi.sharp_cea_720s.8552.20220908_000000_TAI,0
7704,1237,hmi.sharp_cea_720s.1237.20111228_180000_TAI,1
26016,7275,hmi.sharp_cea_720s.7275.20180620_060000_TAI,1
5722,881,hmi.sharp_cea_720s.881.20110918_180000_TAI,0
3823,673,hmi.sharp_cea_720s.673.20110617_080000_TAI,0
21825,6054,hmi.sharp_cea_720s.6054.20151028_230000_TAI,1
10441,2625,hmi.sharp_cea_720s.2625.20130404_080000_TAI,0
28008,7583,hmi.sharp_cea_720s.7583.20210513_080000_TAI,0
16620,4422,hmi.sharp_cea_720s.4422.20140803_070000_TAI,1
2164,393,hmi.sharp_cea_720s.393.20110303_210000_TAI,1
20159,5852,hmi.sharp_cea_720s.5852.20150807_080000_TAI,0
705,156,hmi.sharp_cea_720s.156.20100904_080000_TAI,0
9510,1520,hmi.sharp_cea_720s.1520.20120402_010000_TAI,0
7513,1186,hmi.sharp_cea_720s.1186.20111213_080000_TAI,0
29581,8546,hmi.sharp_cea_720s.8546.20220902_120000_TAI,1
2215,393,hmi.sharp_cea_720s.393.20110306_070000_TAI,1
2033,392,hmi.sharp_cea_720s.392.20110304_160000_TAI,1
16657,4424,hmi.sharp_cea_720s.4424.20140804_000000_TAI,1
6606,1041,hmi.sharp_cea_720s.1041.20111112_080000_TAI,0
16887,4508,hmi.sharp_cea_720s.4508.20140830_000000_TAI,0
22764,6206,hmi.sharp_cea_720s.6206.20151230_170000_TAI,1
3582,634,hmi.sharp_cea_720s.634.20110527_090000_TAI,0
22922,6242,hmi.sharp_cea_720s.6242.20160115_020000_TAI,1
18948,5673,hmi.sharp_cea_720s.5673.20150616_000000_TAI,0
23300,6823,hmi.sharp_cea_720s.6823.20161031_150000_TAI,0
19974,5831,hmi.sharp_cea_720s.5831.20150807_140000_TAI,1
25633,7204,hmi.sharp_cea_720s.7204.20171216_000000_TAI,0
18435,5571,hmi.sharp_cea_720s.5571.20150522_170000_TAI,1
20121,5848,hmi.sharp_cea_720s.5848.20150811_000000_TAI,1
27347,7493,hmi.sharp_cea_720s.7493.20201206_150000_TAI,0
27094,7468,hmi.sharp_cea_720s.7468.20201109_210000_TAI,1
27332,7493,hmi.sharp_cea_720s.7493.20201205_230000_TAI,1
14925,4084,hmi.sharp_cea_720s.4084.20140429_010000_TAI,0
29870,8589,hmi.sharp_cea_720s.8589.20220916_140000_TAI,1
17720,4698,hmi.sharp_cea_720s.4698.20141022_160000_TAI,1
13043,2952,hmi.sharp_cea_720s.2952.20130716_170000_TAI,1
15816,4231,hmi.sharp_cea_720s.4231.20140617_080000_TAI,1
22467,6183,hmi.sharp_cea_720s.6183.20151214_080000_TAI,0
17373,4618,hmi.sharp_cea_720s.4618.20141001_080000_TAI,0
10067,2547,hmi.sharp_cea_720s.2547.20130312_000000_TAI,0
20114,5848,hmi.sharp_cea_720s.5848.20150810_170000_TAI,1
16891,4508,hmi.sharp_cea_720s.4508.20140903_000000_TAI,0
10156,2560,hmi.sharp_cea_720s.2560.20130314_120000_TAI,1
4285,745,hmi.sharp_cea_720s.745.20110728_190000_TAI,0
22874,6230,hmi.sharp_cea_720s.6230.20160108_080000_TAI,0
19059,5675,hmi.sharp_cea_720s.5675.20150614_080000_TAI,1
22405,6172,hmi.sharp_cea_720s.6172.20151220_000000_TAI,1
1027,220,hmi.sharp_cea_720s.220.20101022_080000_TAI,0
11700,2739,hmi.sharp_cea_720s.2739.20130512_170000_TAI,1
14932,4086,hmi.sharp_cea_720s.4086.20140501_040000_TAI,0
29796,8589,hmi.sharp_cea_720s.8589.20220910_210000_TAI,1
868,190,hmi.sharp_cea_720s.190.20100928_190000_TAI,1
3935,685,hmi.sharp_cea_720s.685.20110706_080000_TAI,1
1111,226,hmi.sharp_cea_720s.226.20101025_160000_TAI,1
15885,4254,hmi.sharp_cea_720s.4254.20140618_150000_TAI,0
13079,2954,hmi.sharp_cea_720s.2954.20130714_220000_TAI,1
10081,2557,hmi.sharp_cea_720s.2557.20130316_160000_TAI,1
19354,5694,hmi.sharp_cea_720s.5694.20150617_080000_TAI,0
367,86,hmi.sharp_cea_720s.86.20100713_050000_TAI,1
